player_name,realm_slug,region,profile_url,season,snapshot_at,score_all,score_dps,score_healer,score_tank,world_rank,region_rank,realm_rank,total_runs,timed_runs,untimed_runs,highest_timed_level,highest_untimed_level,most_common_key_level,most_common_key_count,best_run_dungeon,best_run_short_name,best_run_level,best_run_score,best_run_timed,best_run_completed_at,best_run_url
Alexmae,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Alexmae,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Aliosha,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Aliosha,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Allazan,argent-dawn,eu,https://raider.io/characters/eu/argent-dawn/Allazan,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Althiel,kazzak,eu,https://raider.io/characters/eu/kazzak/Althiel,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Alzaria,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Alzaria,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Anakrai,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Anakrai,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Appletiser,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Appletiser,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Arcanesemen,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Arcanesemen,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Argentvixen,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Argentvixen,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Arrowshoot,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Arrowshoot,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Arrpee,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Arrpee,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ashmeedel,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ashmeedel,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ashyminge,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ashyminge,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Astriks,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Astriks,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Astrolow,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Astrolow,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Avïendha,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Avïendha,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Axhindor,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Axhindor,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Axhjindu,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Axhjindu,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Axonea,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Axonea,current,2026-04-24T12:03:22.616Z,2038.1,322.5,2038.1,0.0,1670833,598854,27361,9,9,0,12,null,10,8,Skyreach,SR,12,374.7,true,2026-04-12T18:52:35.000Z,https://raider.io/mythic-plus-runs/season-mn-1/11750217-12-skyreach
Aypeross,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Aypeross,current,2026-04-24T12:03:22.616Z,3060.6,3060.6,0.0,0.0,357507,128244,7452,21,20,1,15,12,12,6,Magisters' Terrace,MT,15,412.3,true,2026-04-17T15:15:40.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13692572-15-magisters-terrace
Babybambam,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Babybambam,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Badassgal,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Badassgal,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Badraider,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Badraider,current,2026-04-24T12:03:22.616Z,2658.3,2658.3,0.0,0.0,1080132,377443,19174,13,13,0,11,null,10,10,Windrunner Spire,WS,11,346.9,true,2026-04-14T19:26:48.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12442350-11-windrunner-spire
Bamee,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bamee,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bameesi,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bameesi,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bami,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bami,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bamie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bamie,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bamies,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bamies,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bammies,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bammies,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bamoo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bamoo,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bananjägare,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bananjägare,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Banitsa,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Banitsa,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Banjoman,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Banjoman,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Barkturia,silvermoon,eu,https://raider.io/characters/eu/silvermoon/Barkturia,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bashin,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bashin,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Batfight,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Batfight,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Beanus,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Beanus,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Beckiebtec,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Beckiebtec,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bendob,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bendob,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bendobbe,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bendobbe,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bensmage,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bensmage,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Besti,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Besti,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Beé,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Beé,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bigbeartank,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bigbeartank,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bigboinipple,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bigboinipple,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bigboiples,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bigboiples,current,2026-04-24T12:03:22.616Z,3033.4,3033.4,0.0,301.2,405676,144892,8264,20,18,2,13,14,10,8,Nexus-Point Xenas,NPX,13,386.1,true,2026-04-08T17:21:43.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9104034-13-nexuspoint-xenas
Bigglaiveguy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bigglaiveguy,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Biglade,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Biglade,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bigstrongguy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bigstrongguy,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bigyeeter,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bigyeeter,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bileplume,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bileplume,current,2026-04-24T12:03:22.616Z,2764.0,2764.0,0.0,0.0,824253,285971,14967,15,14,1,12,13,10,9,Seat of the Triumvirate,SEAT,12,370.9,true,2026-04-07T16:58:44.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8599190-12-seat-of-the-triumvirate
Blamie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Blamie,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Blems,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Blems,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Blessedpee,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Blessedpee,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Blighter,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Blighter,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Blixtyfoxx,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Blixtyfoxx,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bludjaw,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bludjaw,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bonelass,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bonelass,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bontito,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Bontito,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Boont,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Boont,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bootyhunt,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bootyhunt,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Borpaspin,tarren-mill,eu,https://raider.io/characters/eu/tarren-mill/Borpaspin,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bottlecap,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bottlecap,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bpd,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bpd,current,2026-04-24T12:03:22.616Z,2074.8,2074.8,0.0,0.0,1648260,589830,27076,8,8,0,10,null,10,6,Windrunner Spire,WS,10,331.0,true,2026-03-26T00:00:10.000Z,https://raider.io/mythic-plus-runs/season-mn-1/781447-10-windrunner-spire
Brickyd,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Brickyd,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Budgetgoku,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Budgetgoku,current,2026-04-24T12:03:22.616Z,2926.0,0.0,2513.9,2813.9,588190,206842,11142,22,22,0,13,null,10,9,Nexus-Point Xenas,NPX,13,386.9,true,2026-04-01T22:33:41.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5528319-13-nexuspoint-xenas
Bulkfarsan,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bulkfarsan,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Bundalengers,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Bundalengers,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Burlyboy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Burlyboy,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Burya,sylvanas,eu,https://raider.io/characters/eu/sylvanas/Burya,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Burya,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Burya,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Caesadilla,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Caesadilla,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Calviac,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Calviac,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cassettes,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cassettes,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Caterm,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Caterm,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Catman,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Catman,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Celestias,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Celestias,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cementstuck,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cementstuck,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Certi,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Certi,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Chaechae,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Chaechae,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cheatjeff,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cheatjeff,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cherven,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cherven,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Chikófte,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Chikófte,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Chombo,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Chombo,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Choppér,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Choppér,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Châmpion,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Châmpion,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cinnabonroll,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cinnabonroll,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Clank,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Clank,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Clartimus,silvermoon,eu,https://raider.io/characters/eu/silvermoon/Clartimus,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Clomp,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Clomp,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Codders,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Codders,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Coddie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Coddie,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Coffeebeans,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Coffeebeans,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Coldguy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Coldguy,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Comsa,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Comsa,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Coodywoo,magtheridon,eu,https://raider.io/characters/eu/magtheridon/Coodywoo,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Corban,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Corban,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Corvanna,defias-brotherhood,eu,https://raider.io/characters/eu/defias-brotherhood/Corvanna,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cptsd,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cptsd,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Crustygems,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Crustygems,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cuddles,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cuddles,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cyclonite,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cyclonite,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cynth,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cynth,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cándamir,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cándamir,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cåck,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cåck,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Cîará,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Cîará,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dagger,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dagger,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Daijoubu,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Daijoubu,current,2026-04-24T12:03:22.616Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
